movie_id,title,release_date,video_release,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,tmdb_id,poster_path,overview,vote_average,clean_title
1365,Johnny 100 Pesos (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,512545.0,/roeSBHxxHs5tE0uIVHuehB7dXAo.jpg,"After being twenty years in in jail, Johnny now a free man, must confront a heartless society and ensure that the son he never knew does not go down the same criminal path that he once took.",5.313,Johnny 100 Pesos
1366,JLG/JLG - autoportrait de décembre (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,104931.0,/svvG0RLY1XcuriBw87BGmJjol9G.jpg,"Director Jean-Luc Godard reflects in this movie about his place in film history, the interaction of film industry and film as art, as well as the act of creating art.",6.415,JLG/JLG - autoportrait de décembre
1367,Faust (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77560.0,/8jH8wVLNZ24QVxm5IEByWpsmHXJ.jpg,A doctor in early 19th-century Germany becomes infatuated with the sister of a man he unintentionally killed and bargains with the Devil incarnate to conjure their union in exchange for his soul.,6.6,Faust
1368,Mina Tannenbaum (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86369.0,/hx9ocZaXDjXyo5VkPaSvtiTmIlL.jpg,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and becoming adults they go different ways.,6.3,Mina Tannenbaum
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",01-Jan-1950,,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199512.0,/ww4V5J7af1GW5htXecIL5h0mrw4.jpg,"Freshly released from a Russian POW camp, Italian soldier Raf Vallone tries to discover who betrayed his brother to the Nazis.",6.308,"Forbidden Christ, The"
1370,I Can't Sleep (J'ai pas sommeil) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64900.0,/prkuJSMJnZvimJ9iUH2Y9JM5yS6.jpg,"Ninon is a spirited hotel-manager who teaches self-defense classes to her terrified eldery neighbors. Daiga, an aspiring Lithuanian actress newly arrived to Paris, becomes fascinated with the life of a mysteriously beautiful drag performer.",6.1,I Can't Sleep
1371,"Machine, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,760329.0,/mPuBDGrVIBGOymBxR6rO3iIvBSe.jpg,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",6.5,"Machine, The"
1372,"Stranger, The (1994)",01-Jan-1994,,"http://us.imdb.com/Title?Stranger,+The+(1994/II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429348.0,/11lx7Isd86SIPeNuWlAPjYTfr57.jpg,"Algiers, 1938. Meursault, a quiet and unassuming employee in his early thirties, attends his mother's funeral without shedding a tear. The next day, he begins a casual affair with Marie, a work colleague. He quickly slips back into his usual routine. However, his daily life is soon about to be disrupted by his neighbor, Raymond Sintès, who draws Meursault into his shady dealings. Until one blisteringly hot day, a tragic event occurs on a beach...",7.17,"Stranger, The"
1373,Good Morning (1971),4-Feb-1971,,http://us.imdb.com/M/title-exact?Good%20Morning%20(1971),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48149.0,/v06d7IkaQXuudvuxKL7hRCXDqMT.jpg,"After the bankruptcy of their father's stonemasonry firm, brothers Nicola and Andrea emigrate to America to restore their fortunes. After many adventures and near-disasters, they end up in Hollywood, designing sets for D.W. Griffith, and marry beautiful actresses. However, tragedy strikes with the arrival of World War I, which finds the brothers fighting on opposite sides...",6.056,Good Morning
1374,Falling in Love Again (1980),01-Jan-1980,,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66597.0,/raDuzonXvhXBrDPzKwOiy2c5Urk.jpg,"Harry and Sue Lewis met in the 40s as teenagers living in the Bronx. He was an aspiring architect, she was the most beautiful girl in school, and both had a fondness for bran muffins. They fell in love, got married, moved to Los Angeles, and had two kids. While struggling with his midlife crisis, Harry receives an invitation for his high school's reunion back so he takes Sue and their teenage kids on a cross-country car trip back to the Big Apple. Will they see in the Bronx what they expected? Will the good memories from their past help rekindle their fading love? Is it too late to dream?",5.731,Falling in Love Again
1375,"Cement Garden, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14832.0,/vtaZ8nJ46UKkqlHOgcdeMoYr9N0.jpg,"After the death of her husband, the mother of Julie, Jack, Sue and Tom begins to suffer from a mysterious illness. Aware that she is going to have to go into hospital she opens a bank account for the children, so that they can be financially self-sufficient and will be able to avoid being taken into care by the authorities. Unfortunately she also dies and Julie and Jack (the older, teenage children) decide to hide her body in the basement so that they can have free reign of their household. Soon Tom has taken to dressing as a girl whilst Sue has become increasingly reticent, confiding only to her diary, meanwhile Jack and Julie sense an attraction developing for each other. However Julie's new beau, Derek, threatens to unearth the many dark secrets within this family as he becomes increasingly suspicious of Jack.",6.7,"Cement Garden, The"
1376,Meet Wally Sparks (1997),31-Jan-1997,,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40506.0,/mD30gucf7NkKNFyqEMEag7l63VO.jpg,Wally Sparks is a tabloid TV show reporter who's trying to boost ratings on his show. He goes to the governor's mansion to uncover a sex scandal.,4.704,Meet Wally Sparks
1377,Hotel de Love (1996),07-Feb-1997,,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,58911.0,/8DpN8xCQobzNO7DjROEVkVC55BR.jpg,"10 years ago at a party, Steven thinks he sees the girl of his dreams, Melissa. Just as he's about to make his move, his twin brother Rick gets to her first and they fall in love. Steven watches his brother's relationship bloom, longing for Melissa all the while. Eventually, Melissa leaves to go to college and the brothers go on with their lives. Steven becomes a workaholic to block out his feelings about Melissa and Rick becomes a spineless bellboy at the Hotel de Love, after a later girl friend stood him up at the altar. Enter Steven and Rick's warring parents visiting the Hotel de Love for their anniversary. Re-enter Melissa with her current boyfriend, Norman. Suddenly Rick and Steven have a second chance at Melissa. Also there's Alison the palm reader, Susie behind the counter, the owner/piano player, and the freshly married couple.",4.389,Hotel de Love
1378,Rhyme & Reason (1997),05-Mar-1997,,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90928.0,/a7WsScJGSIV1sArdQdpGCYHXN54.jpg,"A study in the world of hip-hop, done mostly with interviews, in order to see why it is as popular as it is today and what the future holds.",7.0,Rhyme & Reason
1379,Love and Other Catastrophes (1996),28-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76996.0,/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg,A day in the life of two film school students trying to find love and another housemate.,5.3,Love and Other Catastrophes
1380,Hollow Reed (1996),02-May-1997,,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93946.0,/rNnCJn5xtoQegE9mvOAxqQhmSIB.jpg,"Following the break-up of his marriage after revealing his homosexuality, GP Martin Wyatt loses custody of his son Oliver to his now ex-wife Hannah and her new partner Frank. It is not long, however, until Oliver appears at the house of Martin and his new lover Tom claiming to have been beaten up by boys in the park. After another incident, Martin puts two and two together and comes to the conclusion that Frank has been beating Oliver without Hannah's knowledge. Martin then begins a long courtroom custody battle to win back his son.",5.533,Hollow Reed
1381,Losing Chase (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109614.0,/t3RNxs4vHXTiO29Kr1YInrxOGhz.jpg,"An intimate and turbulent relationship develops between Chase, a woman recovering from a nervous breakdown, and Elizabeth, the caretaker employed to look after her.",5.9,Losing Chase
1382,"Bonheur, Le (1965)",16-May-1997,,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,598049.0,/aKdhN3xHcvCjcaOoaGPZtbxqOiW.jpg,"Lea and her husband Marc have known Francis and his wife Karine for a very long time.  Over the years, each one of them has been assigned a specific role.  The balance and dynamic of the group is blown up when Lea decides to write a novel, which turns into an immediate bestseller…",5.766,"Bonheur, Le"
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",16-May-1997,,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50850.0,/kLzE0IluHeY920jshiTsLz92ZEe.jpg,"In this exciting live-action adventure, young Mowgli, an orphan raised by wolves, is spotted by a scout for a giant circus. Accompanied by a cruel hunter and a snake charmer, the scout sets out to trap Mowgli. But with the help of Baloo the bear and Bagheera the panther, little Mowgli leads the adults into his biggest and wildest adventure yet! A fun-filled movie every member of the family will enjoy.",5.6,"Second Jungle Book: Mowgli & Baloo, The"
1384,Squeeze (1996),13-Jun-1997,,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,504721.0,/wqCzYLTHwnmtqQwhXmjXEtHjxwU.jpg,"Richard Turner made Squeeze to break the ""conspiracy of silence"" about homosexuality. A pioneering early portrait of Auckland's LGBT scene, Squeeze centres on the relationship between a young man (Paul Eady) and the confident executive (Robert Shannon) who romances him, then mentions he has a fiancée. The film was discussed in Parliament after Patricia Bartlett campaigned against the possibility it might get NZ Film Commission funding (it didn't). Kevin Thomas in The LA Times praised Squeeze's integrity and the ""steadfast compassion with which it views its hero"".",1.0,Squeeze
1385,Roseanna's Grave (For Roseanna) (1997),20-Jun-1997,,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,65889.0,/qaimjcQYua8UjnEJAx6UPjRRc3a.jpg,"Roseanna is dying of a heart condition, and all she wants is to be buried next to her daughter, in a cemetery that is getting full fast. The cemetery can't expand because Capestro, the man who owns the land next to the cemetery, won't sell. While Marcello is doing good deeds to make sure no one dies, Roseanna thinks of Marcello's future.",6.446,Roseanna's Grave
1386,Tetsuo II: Body Hammer (1992),20-Jun-1997,,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17991.0,/w2We4S0SmRP72BKpvtOfyu9cF6H.jpg,A Japanese salaryman finds his body transforming into a weapon through sheer rage after his son is kidnapped by a gang of violent thugs.,6.2,Tetsuo II: Body Hammer
1387,Fall (1997),27-Jun-1997,,http://us.imdb.com/M/title-exact?Fall+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,985939.0,/spCAxD99U1A6jsiePFoqdEcY0dG.jpg,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",7.12,Fall
1388,Gabbeh (1996),27-Jun-1997,,http://us.imdb.com/M/title-exact?Gabbeh+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43771.0,/uT2MCo2YKqMqtUXdtmy1rwR4IwD.jpg,"An elderly couple go about their routine of cleaning their gabbeh, while bickering gently with each other. Magically, a young woman appears, helping the two clean the rug. This young woman belongs to the clan whose history is depicted in the design of the gabbeh, and the rug recounts the story of the courtship of the young woman by a stranger from the clan.",6.625,Gabbeh
1389,Mondo (1996),27-Jun-1997,,http://us.imdb.com/M/title-exact?Mondo+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1317330.0,/4m8S9BIeGVqwxFScwNv5wi8vl4f.jpg,,0.0,Mondo
1390,"Innocent Sleep, The (1995)",27-Jun-1997,,http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249358.0,/migKDxowG5sulpDNhyrGj41tEes.jpg,"Inspired by the 1982 Roberto Calvi Affair in which an Italian banker was found hanging from a bridge across the River Thames, the story follows Alan, a man from Northern England who is homeless after the loss of his wife and job. One night while sleeping in a deserted building, Alan witnesses the murder of a high-profile businessman. He attempts to leave the scene unnoticed, but the killers realize that someone has seen them commit the crime. He goes to the police only to discover that one of the killers is leading the case. To stay alive, Alan recruits the help of Billie Hayman, an American journalist, to cover his story.",4.0,"Innocent Sleep, The"
1391,For Ever Mozart (1996),04-Jul-1997,,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111367.0,/5TCe8LHpl8aZ9OvGvFkakAYyYlL.jpg,"Episodic film that follows a theater troupe from France attempting to put on a play in Sarajevo. Along their journey they are captured and held in a POW camp, and they call for help from their friends and relations in France.",5.8,For Ever Mozart
1392,"Locusts, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75250.0,/jw5iuM3UdjnX6UaPcoOaga8Rbr1.jpg,"Delilah Potts has always had her choice of men to work her ranch and fill her bed. But from the moment Clay Hewitt, a handsome drifter with a mysterious past, arrives at her door, Delilah knows that her life will never be the same. And when he spurns her affections, she unleashes a torrent of forbidden passions and deadly secrets that will prove to Clay that the only thing darker and more dangerous than the past he's escaping... is the one he's about to discover.",5.7,"Locusts, The"
1393,Stag (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Stag+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1256665.0,/lLju8kkgtnm8d3oidT9WBIXinzJ.jpg,"Gold reappears after vanishing for months. His car breaks down in a remote area. He meets peculiar people in a house. Waking up in his car, he questions if it was a dream or reality.",2.8,Stag
1394,Swept from the Sea (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1959.0,/w5Or62J6mF099MQcn0Cq8ycIfqB.jpg,"The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows.",6.4,Swept from the Sea
1395,Hurricane Streets (1998),01-Jan-1998,,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125052.0,/kI8WAtPfjiPygfdKcwYJUkMZyh4.jpg,Marcus is a New York City street kid torn between his friends' criminal activities and a girl trying to keep him out of trouble.,5.119,Hurricane Streets
1396,Stonewall (1995),26-Jul-1996,,http://us.imdb.com/M/title-exact?Stonewall%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,273899.0,/jkUKuPK0dJwP9o47npgLipp83D0.jpg,"Kicked out by his parents, a gay teenager leaves small-town Indiana for New York's Greenwich Village, where growing discrimination against the gay community leads to riots on June 28, 1969.",6.0,Stonewall
1397,Of Human Bondage (1934),01-Jan-1934,,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43905.0,/cpGAPsHnCpifmLKeiLnwNgT157y.jpg,A young man finds himself attracted to a cold and unfeeling waitress who may ultimately destroy them both.,6.485,Of Human Bondage
1398,Anna (1996),13-Nov-1996,,http://us.imdb.com/M/title-exact?Anna%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,484641.0,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,6.7,Anna
1399,Stranger in the House (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221449.0,/kCFeKNJqu5RFTEHpjlfjvI60LKj.jpg,"John Sawyer, once an eminent barrister, has slid into a life of cynicism and drunkenness since his wife left him. When his daughter's boyfriend is accused of murder, Sawyer decides to try to pull himself together and defend him in court.",5.2,Stranger in the House
1400,Picture Bride (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30304.0,/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg,"Riyo, an orphaned 17-year old, sails from Yokohama to Hawaii in 1918 to marry Matsuji, a man she has never met. Hoping to escape a troubled past and start anew, Riyo is bitterly disappointed upon her arrival: her husband is twice her age. The miserable girl finds solace with her new friend Kana, a young mother who helps Riyo accept her new life.",6.4,Picture Bride
1401,M. Butterfly (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1413.0,/vfutnJ9sgpAtNuPemksd26gd5dC.jpg,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling – but Song is not at all who Gallimard thinks.",6.589,M. Butterfly
1402,"Ciao, Professore! (1993)",01-Jan-1993,,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23637.0,/b4wZkB4FNUi7SK46Tw9kxT5oW8M.jpg,"A bureaucratic snafu sends Marco Tullio Sperelli, a portly, middle-aged northern Italian, to teach third grade in a poor town outside Naples",7.2,"Ciao, Professore!"
1403,Caro Diario (Dear Diary) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25403.0,/rAjbgSUvZDoy5jPbC5jD6pWvlyZ.jpg,"Nanni Moretti recalls in his diary three slice of life stories characterized by a sharply ironic look: in the first one he wanders through a deserted Rome, in the second he visits a reclusive friend on an island, and in the last he has to grapple with an unknown illness.",7.33,Caro Diario
1404,Withnail and I (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13446.0,/i18cIp8A10A2JgByrfA9oIC9299.jpg,"Two out-of-work actors -- the anxious, luckless Marwood and his acerbic, alcoholic friend, Withnail -- spend their days drifting between their squalid flat, the unemployment office and the pub. When they take a holiday ""by mistake"" at the country house of Withnail's flamboyantly gay uncle, Monty, they encounter the unpleasant side of the English countryside: tedium, terrifying locals and torrential rain.",7.25,Withnail and I
1405,Boy's Life 2 (1997),07-Mar-1997,,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,6.025180622009569,Boy's Life 2
1406,When Night Is Falling (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8391.0,/6Ac5GLwJ01uli5mCXqXwquR36Y1.jpg,"Camille is a professor at a Protestant college and is in a long-term relationship with Martin, a respected minister and fellow professor. When Camille meets Petra, a bold and flamboyant performer in a circus troupe, she is inexplicably drawn. Pursuing Petra, Camille throws her whole conservative life into disarray.",6.3,When Night Is Falling
1407,"Specialist, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77430.0,/63MJXHs9xSYrFoVcNNQgekQ6zG1.jpg,"Suave Harvard Medical School grad Ray Howard seems destined to specialize in womanizing. That is, until he heads to Florida to intern under the tutelage of chief resident Dr. Sidney Zachary. With help from his girlfriend, ""Dr. Z"" sets out to mold Ray into a caring, responsible doctor. Along the way, he shares some important truths and a whole lot of humor in this sexy romantic comedy",4.6,"Specialist, The"
1408,Gordy (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Gordy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47867.0,/4sLmghaiAIYXh320qCvZWY4avVT.jpg,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,5.3,Gordy
1409,"Swan Princess, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22586.0,/tmpO3vk8WguFOE4UXESGdWwHQOX.jpg,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",6.6,"Swan Princess, The"
1410,Harlem (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Harlem%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,327056.0,/bTphYX10nS1ADXXXUGt3iStadh3.jpg,"This propaganda film was partly inspired by the story of the first Italian heavyweight champion Primo Carnera who, after winning the title with Al Capone’s help in 1933, was beaten the following year by the Jewish Max Bear and then again by the ‘Brown Bomber’ Detroit Joe Lewis in June 1935, on the eve of the Italian invasion of Ethiopia. This match provoked numerous racial skirmishes on the streets of Harlem between the Black community and pro-Fascist Italian-Americans. The film overturns historical facts and here, obviously, it is the white boxer who wins in order to demonstrate the superiority of the “Aryan Italians” over the “sinister Jewish entrepreneurs” and the “savage Afro-American fans in Yankee Stadium”. In the film, these were played by South African prisoners-of-war interred in a work camp, which the German and Italian propaganda ministries had set up near Cinecittà “for cinematic purposes”.",0.0,Harlem
1411,Barbarella (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?Barbarella%20(1968),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8069.0,/facTz5BZz4AkJal1FWgjYciekih.jpg,"In the far future, a highly sexual woman is tasked with finding and stopping the evil Durand-Durand. Along the way she encounters various unusual people.",6.0,Barbarella
1412,Land Before Time III: The Time of the Great Giving (1995) (V),01-Jan-1995,,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19004.0,/abcJUBDHi6hxibSgm2bxYK1wAZK.jpg,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.",6.2,Land Before Time III: The Time of the Great Giving
1413,Street Fighter (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667.0,/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg,Colonel Guile and various other martial arts heroes fight against the tyranny of dictator M. Bison and his cohorts.,4.658,Street Fighter
1414,Coldblooded (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Coldblooded%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32502.0,/zfU3QJVqnY3wW1La9ptrOYGFdbP.jpg,"Cosmo, an affectless mob bookie who lives in the basement of a retirement home, is promoted to hitman. He learns his new trade from Steve, a seasoned killer. He falls in love with a yoga teacher, Jasmine, and must figure out a way to leave the mob so they can be together.",6.242,Coldblooded
1415,"Next Karate Kid, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11231.0,/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",5.393,"Next Karate Kid, The"
1416,No Escape (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?No%20Escape%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192141.0,/jIXZEvL4dmgkjyhD5JUDeOaASKB.jpg,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",6.947,No Escape
1417,"Turning, The (1992)",02-May-1997,,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,828588.0,/ge7URX8RFL4zAiJ76dprYqs3HEt.jpg,A slacker who does his best to avoid confrontation strikes up an unlikely friendship with a dangerous thug who suddenly forces his way into his life.,6.171,"Turning, The"
1418,"Joy Luck Club, The (1993)",01-Jan-1993,,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1357261.0,,"In the sequel, the mothers become grandmothers and the daughters become mothers in their own right, introducing a new generation exploring their own relationships with culture, heritage, love, womanhood and identity.",0.0,"Joy Luck Club, The"
1419,Highlander III: The Sorcerer (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8011.0,/9OwpKEb4kR3s3tgfJUMX7yficcm.jpg,"Starts off in the 15th century, with Connor McLeod training with another immortal swordsman, the Japanese sorcerer Nakano. When an evil immortal named Kane kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",4.756,Highlander III: The Sorcerer
1420,Gilligan's Island: The Movie (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6.025180622009569,Gilligan's Island: The Movie
